AAAS Afrcn and Afrcn-Amer Stds,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,12737,COUN,7750,1,11M,3,Multicultural Counseling,M,05:00 pm-08:00 pm,20,0,20,100,0,100,20,0,20,Patrick Devin Murphy (P),01/17-05/04,PT 107,
NR,12740,COUN,7780,1,11M,2,Seminar In Counseling,,TBA,20,0,20,100,0,100,0,0,0,Pamela A Cogdal (P),01/17-05/04,TBA,
NR,12742,COUN,7790,2,11M,1,Spc Prblms In Coun,,TBA,5,0,5,100,0,100,0,0,0,Michelle Welch Brasfield (P),01/17-05/04,TBA,
NR,19711,COUN,7790,5,11M,3,Spc Prblms In Coun,,TBA,5,0,5,100,0,100,0,0,0,Pamela A Cogdal (P),01/17-05/04,TBA,
NR,24000,COUN,7825,M50,11M,3,Strategies Career Coun in K-12,,TBA,16,0,16,100,0,100,0,0,0,Michelle Welch Brasfield (P),01/17-05/04,WEB 100,Online MS Educational PSYC GR and UM3D Approved Online Section
NR,24721,COUN,7827,M50,11M,3,Capstone College & Career Coun,,TBA,20,0,20,100,0,100,0,0,0,Michelle Welch Brasfield (P),01/17-05/04,WEB 100,UM3D Approved Online Section
NR,16803,COUN,7885,1,11M,3,Legal/Eth Issues Coun,T,01:00 pm-04:00 pm,20,0,20,100,0,100,20,0,20,Stephen A Zanskas (P),01/17-05/04,PT 211,
NR,12896,COUN,7941,1,11M,3,Prac In Rehab Counsel,T,01:30 pm-03:00 pm,5,0,5,100,0,100,0,0,0,Steven L West (P),01/17-05/04,PT 113B,
NR,12897,COUN,7942,1,11M,4,Internshp Rehab Counsel,R,01:30 pm-03:00 pm,5,0,5,100,0,100,13,0,13,Steven L West (P),01/17-05/04,PT 113B,
NR,12898,COUN,7942,2,11M,6,Internshp Rehab Counsel,R,01:30 pm-03:00 pm,5,0,5,100,0,100,13,0,13,Steven L West (P),01/17-05/04,PT 113B,
NR,12903,COUN,8511,1,11M,3,Practicum in Counseling,T,03:00 pm-04:30 pm,6,0,6,100,0,100,0,0,0,Pamela A Cogdal (P),01/17-05/04,PT 129,
NR,21709,COUN,8512,2,11M,3,Teaching Counselor Education,M,04:00 pm-07:00 pm,10,0,10,100,0,100,0,0,0,Melanie Ann Burgess (P),01/17-05/04,PT 217,
NR,12904,COUN,8530,1,11M,3,Doctoral Intern Counseling,R,02:30 pm-04:00 pm,10,0,10,100,0,100,0,0,0,Pamela A Cogdal (P),01/17-05/04,PT 315,
NR,12920,COUN,8750,1,11M,3,Multicultural Counseling,M,05:00 pm-08:00 pm,20,0,20,100,0,100,20,0,20,Patrick Devin Murphy (P),01/17-05/04,PT 107,
NR,12926,COUN,9000,1,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Patrick Devin Murphy (P),01/17-05/04,TBA,
NR,16762,COUN,9000,5,11M,6,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Stephen A Zanskas (P),01/17-05/04,TBA,
NR,17221,COUN,9000,6,11M,1,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Stephen A Zanskas (P),01/17-05/04,TBA,
NR,17361,COUN,9000,7,11M,1,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Patrick Devin Murphy (P),01/17-05/04,TBA,
NR,24107,COUN,9000,9,11M,8,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Stephen A Zanskas (P),01/17-05/04,TBA,
CPSY Counseling Psychology,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,12932,CPSY,7700,1,11M,3,Intrvntns Mntl Disordrs,R,05:00 pm-08:00 pm,28,0,28,100,0,100,28,0,28,Brenna M Breshears (P),01/17-05/04,PT 215,
NR,12935,CPSY,8102,1,11M,3,Seminar In Grp Cpsy,T,09:30 am-12:30 pm,14,0,14,100,0,100,0,0,0,Owen R Lightsey (P),01/17-05/04,PT 315,
NR,12937,CPSY,8200,1,11M,3,Coun Psyc Practicum,T,03:00 pm-05:00 pm,10,0,10,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,PT 317,
NR,12940,CPSY,8201,1,11M,3,"Advocacy,Consultation,&Ethics",M,01:00 pm-04:00 pm,12,0,12,100,0,100,0,0,0,Rosie Phillips Davis (P),01/17-05/04,PT 321,
NR,12942,CPSY,8202,1,11M,3,Vocational Psychology,M,01:00 pm-04:00 pm,20,0,20,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,CL 201,
NR,20521,CPSY,8203,1,11M,3,Sem Coun/Coun Psy Res,M,09:00 am-12:00 pm,12,0,12,100,0,100,0,0,0,Owen R Lightsey (P),01/17-05/04,PT 315,
NR,22275,CPSY,8203,2,11M,3,Sem Coun/Coun Psy Res,F,09:30 am-12:30 pm,5,0,5,100,0,100,0,0,0,Steven L West (P),01/17-05/04,PT 113B,
NR,17960,CPSY,8300,1,11M,3,Adv Prac Coun Psyc,T,03:00 pm-05:00 pm,10,0,10,100,0,100,0,0,0,Sara K Bridges (P),01/17-05/04,PT 313,
NR,19281,CPSY,8501,2,11M,3,Coun Psyc Research,,TBA,5,0,5,100,0,100,0,0,0,Sara K Bridges (P),01/17-05/04,TBA,
NR,27569,CPSY,8575,1,11M,3,Adult Pers Assessmnt,W,09:00 am-12:00 pm,20,0,20,100,0,100,0,0,0,Ashley Brianne Batastini (P),01/17-05/04,CL 201,
NR,17959,CPSY,8577,1,11M,3,Supervisn in Coun Psyc,M,05:00 pm-07:00 pm,17,0,17,100,0,100,0,0,0,Sara K Bridges (P),01/17-05/04,PT 313,
NR,12948,CPSY,8800,1,11M,3,Predoctoral Intrnshp,,TBA,15,0,15,100,0,100,0,0,0,Sara K Bridges (P),01/17-05/04,TBA,
NR,12949,CPSY,8999,1,11M,0,Prof Devel Coun Psyc,,TBA,10,0,10,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,TBA,
NR,12951,CPSY,9000,1,11M,2,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,TBA,
NR,16817,CPSY,9000,3,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Ashley Brianne Batastini (P),01/17-05/04,TBA,
NR,16939,CPSY,9000,5,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Sara K Bridges (P),01/17-05/04,TBA,
NR,17114,CPSY,9000,6,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Rosie Phillips Davis (P),01/17-05/04,TBA,
NR,17235,CPSY,9000,7,11M,1,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,TBA,
NR,17564,CPSY,9000,8,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Suzanne H Lease (P),01/17-05/04,TBA,
NR,18784,CPSY,9000,11,11M,3,Dissertation,,TBA,5,0,5,100,0,100,0,0,0,Owen R Lightsey (P),01/17-05/04,TBA,
CRMJ Crimnl Justice TN eC RODP,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,23345,CRMJ,1020,R50,64R,3,Introduction to Legal Process,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24981,CRMJ,1301,R50,70R,3,Correctional Counseling,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24982,CRMJ,1311,R50,59R,3,Criminal Law,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24983,CRMJ,1322,R50,90R,3,Plice Organization & Admin,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24984,CRMJ,1330,R50,59R,3,Criminal Evidence & Procedures,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24985,CRMJ,1340,R50,61R,3,Criminal Investigation,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24987,CRMJ,1360,R50,51R,3,Intro Crime Scene Investigatn,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,21110,CRMJ,2020,R50,73R,3,Intro to Corrections,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24988,CRMJ,2311,R50,59R,3,Juvenile Justice,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24989,CRMJ,2312,R50,70R,3,Criminology,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24990,CRMJ,2332,R50,90R,3,Drug Identification & Effects,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24991,CRMJ,2340,R50,90R,3,Investigative Report Writing,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,24993,CRMJ,3640,R50,11R,3,Cybercrime,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,25985,CRMJ,4010,R50,11R,3,Organized Crime,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,27191,CRMJ,4515,R50,11R,3,Sexual Offenses and Offenders,,TBA,99,0,99,100,0,100,99,0,99,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
CRMM Creative Mass Media,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,27575,CRMM,4500,1,11M,3,Web Publish l: html/css,MW,12:40 pm-02:05 pm,20,0,20,100,0,100,20,0,20,Jin Yang (P),01/17-05/04,MJ 212,
NR,27586,CRMM,4500,2,11M,3,Web Publish l: html/css,TR,09:40 am-11:05 am,20,0,20,100,0,100,20,0,20,Jin Yang (P),01/17-05/04,MJ 212,
NR,28757,CRMM,4526,1,11M,3,Photojournalism,MW,09:10 am-10:35 am,18,0,18,100,0,100,18,0,18,TBA,01/17-05/04,MJ 202,
NR,27635,CRMM,4560,1,11M,3,Interactive Media Design,MW,05:45 pm-08:35 pm,20,0,20,100,0,100,20,0,20,TBA,01/17-05/04,ACB 031,
NR,27588,CRMM,4900,1,11M,3,Creative Media Lab,TR,01:00 pm-02:25 pm,20,0,20,100,0,100,20,0,20,Michael Robinson (P),01/17-05/04,MJ 206,
NR,27576,CRMM,6500,1,11M,3,Web Publish l: html/css,MW,12:40 pm-02:05 pm,20,0,20,100,0,100,20,0,20,Jin Yang (P),01/17-05/04,MJ 212,
NR,27587,CRMM,6500,2,11M,3,Web Publish l: html/css,TR,09:40 am-11:05 am,20,0,20,100,0,100,20,0,20,Jin Yang (P),01/17-05/04,MJ 212,
NR,28758,CRMM,6526,1,11M,3,Photojournalism,MW,09:10 am-10:35 am,18,0,18,100,0,100,18,0,18,TBA,01/17-05/04,MJ 202,
NR,27589,CRMM,6900,1,11M,3,Creative Media Lab,TR,01:00 pm-02:25 pm,20,0,20,100,0,100,20,0,20,Michael Robinson (P),01/17-05/04,MJ 206,
DANC Dance,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,24356,DANC,1151,2,11M,3,Introduction to Dance,MWF,11:30 am-12:25 pm,30,0,30,100,0,100,0,0,0,TBA,01/17-05/04,TH 201,Gen Ed Humanities/Fine Arts and Visual and Performing Arts
,,,,,,,,MWF,11:31 am-12:25 pm,,,,,,,,,,TBA,01/17-05/04,CFA 126,Gen Ed Humanities/Fine Arts and Visual and Performing Arts
NR,26304,DANC,1151,M50,11M,3,Introduction to Dance,,TBA,50,0,50,100,0,100,0,0,0,Holly C Lau (P),01/17-05/04,WEB 100,Gen Ed Humanities/Fine Arts and Online THEA & Dance Gen Ed UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Visual and Performing Arts
NR,27264,DANC,1151,M51,11M,3,Introduction to Dance,,TBA,50,0,50,100,0,100,0,0,0,Jacob George Allen (P),01/17-05/04,WEB 100,Gen Ed Humanities/Fine Arts and Online THEA & Dance Gen Ed UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section and Visual and Performing Arts
NR,15283,DANC,1821,1,11M,2,Beginning Contemporary Dance,MW,04:00 pm-05:25 pm,30,0,30,100,0,100,0,0,0,Wayne Marshall Smith (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,12545,DANC,1825,1,11M,2,Beginning Ballet,TR,02:40 pm-04:05 pm,30,0,30,100,0,100,0,0,0,Michael D Medcalf (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG and Visual and Performing Arts
NR,25706,DANC,2821,1,11M,2,Interm Contemporary Dance,TR,11:20 am-12:45 pm,30,0,30,100,0,100,0,0,0,Michael D Medcalf (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,12546,DANC,2825,1,11M,2,Intermediate Ballet,MW,12:40 pm-02:05 pm,30,0,30,100,0,100,0,0,0,Rachael Allison Arnwine (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,15285,DANC,2827,1,11M,2,Intermediate Jazz,MW,02:20 pm-03:45 pm,30,0,30,100,0,100,0,0,0,Wayne Marshall Smith (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,26288,DANC,3825,1,11M,2,Advanced Ballet,TR,09:40 am-11:05 am,30,0,30,100,0,100,0,0,0,Michael D Medcalf (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,22353,DANC,3827,1,11M,2,Musical Theatre Dance II,MWF,11:30 am-12:25 pm,25,0,25,100,0,100,0,0,0,Rachael Allison Arnwine (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,17972,DANC,3829,1,11M,2,Advance Contemporary Dance,MWF,09:45 am-11:15 am,30,0,30,100,0,100,0,0,0,Kristen Osborne Lucas (P),01/17-05/04,CFA 124,Course Fee Performing Arts UG
NR,12549,DANC,4301,2,11M,3,Directed Studies Dance,,TBA,5,0,5,100,0,100,0,0,0,TBA,01/17-05/04,TBA,Course Fee Performing Arts UG
NR,25078,DANC,4402,1,11M,3,Dance Ed/Diverse Settng,TR,11:20 am-12:45 pm,15,0,15,100,0,100,0,0,0,Holly C Lau (P),01/17-05/04,CFA 126,Course Fee Performing Arts UG
ECED Early Childhood Education,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,23883,ECED,1310,R50,45R,3,Intro to Early Childhood Ed,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23884,ECED,2310,R50,65R,3,Safe/Healthy Learning Environ,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23885,ECED,2312,R50,61R,3,Administration/Child Care Cent,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23886,ECED,2315,R50,73R,3,Early Childhood Curriculum,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23887,ECED,2320,R50,65R,3,Infant/Toddler Child Develop,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23888,ECED,2330,R50,63R,3,Infant/Toddler Care,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23890,ECED,2340,R50,90R,3,Family Dynamics/Comm Involv,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23891,ECED,2360,R50,61R,3,Development/Exceptional Child,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23892,ECED,2370,R50,90R,3,Developmental Assess Methods,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23893,ECED,2380,R50,90R,3,Language/Literacy/Early Child,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23894,ECED,2385,R50,90R,3,Math/Science/Early Childhood,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,23895,ECED,2390,R50,61R,3,Creative Development,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,(Tiger Eats Does Not Apply)
NR,22053,ECED,4005,1,11M,3,Fam/Sch Collaboration/ECED,W,05:30 pm-08:30 pm,25,0,25,100,0,100,0,0,0,Alfunsia Merriwether (P),01/17-05/04,PT 203,Course Fee Teacher Education
NR,12913,ECED,4500,2,11M,3,Emergent Literacy/Lang Dev,M,05:30 pm-08:30 pm,25,0,25,100,0,100,0,0,0,Shelly Lynn Counsell (P),01/17-05/04,PT 201,Course Fee Teacher Education
NR,12923,ECED,4520,1,11M,3,Plan/Facilitn Social Lrng/Dev,R,05:30 pm-08:30 pm,25,0,25,100,0,100,25,0,25,Sarah Mia Obiwo,01/17-05/04,PT 203,Course Fee Teacher Education
NR,12930,ECED,4530,1,11M,3,Plan/Facltn Math/Science Lrng,T,05:30 pm-08:30 pm,25,0,25,100,0,100,25,0,25,Shelly Lynn Counsell (P),01/17-05/04,PT 201,Course Fee Teacher Education
NR,12936,ECED,6520,1,11M,3,Pln/Fclt Scl Lrng/Dev,R,05:30 pm-08:30 pm,15,0,15,100,0,100,25,0,25,Sarah Mia Obiwo,01/17-05/04,PT 203,Course Fee Teacher Education
NR,12938,ECED,6530,1,11M,3,Pln/Fclt Math/Sci Lrng,T,05:30 pm-08:30 pm,15,0,15,100,0,100,25,0,25,Shelly Lynn Counsell (P),01/17-05/04,PT 201,Course Fee Teacher Education
NR,12947,ECED,7107,1,11M,3,Constructivism In ECED,W,05:30 pm-08:30 pm,25,0,25,100,0,100,15,0,15,Shelly Lynn Counsell (P),01/17-05/04,PT 201,
ECON Economics,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,27631,ECON,2010,1,11M,3,Intro to Macroeconomics,TR,11:20 am-12:45 pm,120,0,120,100,0,100,120,0,120,Sumant Kumar Rai (P),01/17-05/04,FCB 118,Gen Ed Social/Behavioral Sci
NR,22260,ECON,2010,2,11M,3,Intro to Macroeconomics,TR,01:00 pm-02:25 pm,120,0,120,100,0,100,0,0,0,Sumant Kumar Rai (P),01/17-05/04,FCB 118,Gen Ed Social/Behavioral Sci
NR,22262,ECON,2010,3,11M,3,Intro to Macroeconomics,TR,02:40 pm-04:05 pm,40,0,40,100,0,100,0,0,0,Yi Lu (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci
NR,22261,ECON,2010,4,11M,3,Intro to Macroeconomics,MW,02:20 pm-03:45 pm,40,0,40,100,0,100,0,0,0,Md Mohsan Khudri (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci
NR,22263,ECON,2010,301,11M,3,Intro to Macroeconomics Hnrs,TR,02:40 pm-04:05 pm,40,0,40,100,0,100,0,0,0,Jamin Speer (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci and Honors Section
NR,22272,ECON,2010,M50,11M,3,Intro to Macroeconomics,,TBA,125,0,125,100,0,100,0,0,0,Yi Lu (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and Online Economics UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,14789,ECON,2010,R50,60R,3,Intro to Macroeconomics,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply)
NR,22475,ECON,2020,1,11M,3,Intro to Microeconomics,MW,12:40 pm-02:05 pm,40,0,40,100,0,100,0,0,0,Yi Lu (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci
NR,24300,ECON,2020,2,11M,3,Intro to Microeconomics,TR,11:20 am-12:45 pm,60,0,60,100,0,100,0,0,0,Jose Joaquin Lopez (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci
NR,22474,ECON,2020,3,11M,3,Intro to Microeconomics,TR,02:40 pm-04:05 pm,80,0,80,100,0,100,0,0,0,Sumant Kumar Rai (P),01/17-05/04,FCB 118,Gen Ed Social/Behavioral Sci
NR,22476,ECON,2020,4,11M,3,Intro to Microeconomics,TR,05:30 pm-06:55 pm,40,0,40,100,0,100,0,0,0,Albert A Okunade (P),01/17-05/04,TBA,Gen Ed Social/Behavioral Sci
NR,22098,ECON,2020,501,U28,3,"Intro to Microeconomics Jackson, TN - Lambuth Section",T,05:30 pm-08:30 pm,20,0,20,100,0,100,0,0,0,Garry Lynn Carroll (P),01/17-05/04,LAM VJ 300,Gen Ed Social/Behavioral Sci
NR,22274,ECON,2020,M50,11M,3,Intro to Microeconomics,,TBA,110,0,110,100,0,100,100,0,100,Yi Lu (P),01/17-05/04,WEB 100,Gen Ed Social/Behavioral Sci and Online Economics UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,14792,ECON,2020,R50,60R,3,Intro to Microeconomics,,TBA,99,0,99,100,0,100,0,0,0,TBA,01/17-05/03,WEB,Gen Ed Social/Behavioral Sci and (Tiger Eats Does Not Apply)
NR,14473,ECON,3320,1,11M,3,Intermed Macroeconomic Theory,TR,02:40 pm-04:05 pm,50,0,50,100,0,100,0,0,0,William T Smith (P),01/17-05/04,TBA,Course Fee Business UG
NR,23117,ECON,3610,1,11M,3,Money and Banking,M,05:30 pm-08:30 pm,40,0,40,100,0,100,0,0,0,Richard Michael Marsh (P),01/17-05/04,TBA,Course Fee Business UG
NR,28710,ECON,4023,1,11M,3,Personnel Economics,MW,02:20 pm-04:05 pm,20,0,20,100,0,100,30,0,30,Andrew Hussey (P),01/17-05/04,TBA,
NR,15459,ECON,4120,1,11M,3,Economic Forecasting,TR,09:40 am-11:05 am,20,0,20,100,0,100,30,0,30,Albert A Okunade (P),01/17-05/04,TBA,Course Fee Business UG
NR,28438,ECON,4315,M50,11M,3,Applied Macroeconomics,,TBA,25,0,25,100,0,100,35,0,35,Jose Joaquin Lopez (P),01/17-05/04,WEB 100,Course Fee Business UG and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
NR,15463,ECON,4350,1,11M,3,International Econ,TR,11:20 am-12:45 pm,50,0,50,100,0,100,0,0,0,Joonhyung Lee (P),01/17-05/04,TBA,Course Fee Business UG
NR,28711,ECON,6023,1,11M,3,Personnel Economics,MW,02:20 pm-04:05 pm,10,0,10,100,0,100,30,0,30,Andrew Hussey (P),01/17-05/04,TBA,Course Fee - Business GR
NR,25121,ECON,6120,1,11M,3,Economic Forecasting,TR,09:40 am-11:05 am,10,0,10,100,0,100,30,0,30,Albert A Okunade (P),01/17-05/04,TBA,Course Fee - Business GR
NR,28439,ECON,6315,M50,11M,3,Applied Macroeconomics,,TBA,10,0,10,100,0,100,35,0,35,Jose Joaquin Lopez (P),01/17-05/04,WEB 100,Course Fee - Business GR and UM3D Approved Online Section
NR,15466,ECON,7100,1,11M,3,Econ for Global Executive,TR,05:30 pm-06:55 pm,40,0,40,100,0,100,0,0,0,David M Kemme (P),01/17-05/04,TBA,Course Fee - Business GR
NR,21516,ECON,7100,M50,11M,3,Econ for Global Executive,,TBA,90,0,90,100,0,100,0,0,0,Andrew Hussey (P),01/17-05/04,WEB 100,Course Fee - Business GR and Online MBA GR and UM3D Approved Online Section
NR,15467,ECON,7310,1,11M,3,Adv Microeconomics I,T,10:00 am-01:00 pm,7,0,7,100,0,100,20,0,20,Carmen Maria Astorne (P),01/17-05/04,FCB 381,Course Fee - Business GR
NR,15471,ECON,7810,1,11M,3,Econometrics I,R,05:30 pm-08:30 pm,10,0,10,100,0,100,25,0,25,Joonhyung Lee (P),01/17-05/04,FCB 265,Course Fee - Business GR
NR,15468,ECON,8310,1,11M,3,Adv Microeconomics I,T,10:00 am-01:00 pm,3,0,3,100,0,100,20,0,20,Carmen Maria Astorne (P),01/17-05/04,FCB 381,Course Fee - Business GR
NR,15472,ECON,8810,1,11M,3,Econometrics I,R,05:30 pm-08:30 pm,10,0,10,100,0,100,25,0,25,Joonhyung Lee (P),01/17-05/04,FCB 265,Course Fee - Business GR
NR,24306,ECON,8812,1,11M,3,Time Series Econometrics,TR,02:40 pm-04:05 pm,15,0,15,100,0,100,0,0,0,David M Kemme (P),01/17-05/04,FCB 119,Course Fee - Business GR
NR,19679,ECON,8910,2,11M,3,Prob In Economics,,TBA,5,0,5,100,0,100,0,0,0,Albert A Okunade (P),01/17-05/04,TBA,Course Fee - Business GR
NR,15824,ECON,8910,3,11M,3,Prob In Economics,,TBA,5,0,5,100,0,100,0,0,0,Joonhyung Lee (P),01/17-05/04,TBA,Course Fee - Business GR
NR,17032,ECON,8910,4,11M,1,Prob In Economics,,TBA,5,0,5,100,0,100,0,0,0,Joonhyung Lee (P),01/17-05/04,TBA,Course Fee - Business GR
EDPR Educ Psycholgy and Rsrch,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
NR,12954,EDPR,2111,2,11M,3,Development Across Lifespan,,TBA,30,0,30,100,0,100,0,0,0,Denise Lynne Winsor (P),01/17-05/04,TBA,High Demand Course
NR,12956,EDPR,2111,4,11M,3,Development Across Lifespan,,TBA,30,0,30,100,0,100,0,0,0,Denise Lynne Winsor (P),01/17-05/04,TBA,High Demand Course
NR,12957,EDPR,2111,5,11M,3,Development Across Lifespan,TR,09:40 am-11:05 am,30,0,30,100,0,100,0,0,0,"Denise Lynne Winsor (P), Crystal LaShell White",01/17-05/04,PT 129,High Demand Course
NR,12960,EDPR,2111,8,11M,3,Development Across Lifespan,,TBA,40,0,40,100,0,100,0,0,0,Denise Lynne Winsor (P),01/17-05/04,TBA,High Demand Course
NR,12962,EDPR,2111,M50,11M,3,Development Across Lifespan,,TBA,40,0,40,100,0,100,0,0,0,Denise Lynne Winsor,01/17-05/04,WEB 100,High Demand Course and Online BPS in Child Life Spec and (Tiger Eats Does Not Apply) and UM3D Approved Online Section
